CifId,GroundTruth,Predicted,Prob
OTENUX,2.0,2,"[1.2296859495108947e-05, 0.00045946723548695445, 0.9994326829910278, 9.566046355757862e-05]"
WASNUA,2.0,2,"[4.535024800134124e-07, 2.0537741875159554e-05, 0.9999760389328003, 2.9849097700207494e-06]"
LAVTEJ,1.0,1,"[0.01963520050048828, 0.9708594083786011, 0.008677898906171322, 0.0008275274303741753]"
BADXAI,3.0,3,"[4.916483521810733e-05, 0.005423914175480604, 0.004195787012577057, 0.9903311729431152]"
SALXEL,2.0,2,"[1.731032853058423e-06, 6.444077007472515e-05, 0.999826192855835, 0.00010760698933154345]"
WASNIO,2.0,2,"[3.709563679876737e-05, 0.0024023549631237984, 0.9967156052589417, 0.0008449675515294075]"
YUKBUD,1.0,1,"[0.00048346759285777807, 0.975978434085846, 0.023398561403155327, 0.00013948067498859018]"
COWXAO,1.0,1,"[3.0004486688994803e-05, 0.9988235831260681, 0.001033259672112763, 0.00011312134301988408]"
ONUQOE,2.0,2,"[6.379222668329021e-06, 0.00033437981619499624, 0.9996121525764465, 4.707924381364137e-05]"
ILEPEW,2.0,2,"[0.00033930010977201164, 0.005192115902900696, 0.993070662021637, 0.0013979002833366394]"
MIMJEX,2.0,2,"[3.698713726407732e-06, 0.00011718542373273522, 0.9998409748077393, 3.812734939856455e-05]"
OYIXIE,2.0,2,"[9.982518349715974e-06, 9.745775605551898e-05, 0.9998276829719543, 6.486348866019398e-05]"
AVUJOR,2.0,2,"[3.4779354791680817e-06, 6.609324918827042e-05, 0.9999173283576965, 1.318382601311896e-05]"
WITFOW,2.0,2,"[2.740717036431306e-06, 0.0006113932467997074, 0.9992700219154358, 0.00011580846330616623]"
UiO-66-NH2,2.0,2,"[2.730781943682814e-06, 3.724299676832743e-05, 0.9999163150787354, 4.3679261580109596e-05]"
mil-140a,2.0,2,"[1.84874591013795e-06, 4.192980850348249e-05, 0.9998354315757751, 0.00012072946265107021]"
HADDOI,3.0,3,"[9.039296128321439e-05, 0.00012726850400213152, 0.0013580938102677464, 0.9984242916107178]"
Co-DMOF,1.0,1,"[0.002891230396926403, 0.9966763257980347, 0.00037364577292464674, 5.8843223087023944e-05]"
GUWDUY,0.0,0,"[0.9964286088943481, 0.0026802096981555223, 0.000285566522506997, 0.0006056008860468864]"
HOWRIW,3.0,3,"[4.230411286698654e-05, 0.0018655137391760945, 0.0020126376766711473, 0.9960795044898987]"
KASDOA,3.0,3,"[0.002597952727228403, 0.0037465610075742006, 0.18571139872074127, 0.807944118976593]"
MIXYOJ,1.0,1,"[0.0012999720638617873, 0.9979727268218994, 0.0007192443590611219, 8.068293027463369e-06]"
COWXOC,1.0,1,"[0.0022419067099690437, 0.9883303642272949, 0.009106275625526905, 0.00032155218650586903]"
dut-51-hf,2.0,2,"[3.4389685765745526e-07, 2.014903657254763e-05, 0.9999585747718811, 2.1021873180870898e-05]"
SOCLIH,3.0,3,"[0.00030314733157865703, 0.03886789083480835, 0.08441635221242905, 0.8764126300811768]"
EPONOO,1.0,1,"[4.5180490815255325e-06, 0.9999327659606934, 6.208696140674874e-05, 5.738683626077545e-07]"
VEQBID,2.0,2,"[6.803225551266223e-05, 0.00029394461307674646, 0.9995768666267395, 6.120121543062851e-05]"
ATAJAI,2.0,2,"[2.450902138662059e-05, 0.00036286949762143195, 0.9994896054267883, 0.00012298695219215006]"
MIFLIY,2.0,2,"[9.761782848727307e-07, 2.6058854928123765e-05, 0.9999583959579468, 1.459612849430414e-05]"
NOTT-300,3.0,3,"[2.3226924895425327e-05, 0.0001633573992876336, 0.004087085369974375, 0.9957263469696045]"
HOQMIL04,1.0,1,"[0.004786615259945393, 0.967154324054718, 0.027659909799695015, 0.00039920059498399496]"
UKUBOS,2.0,2,"[3.2430711144115776e-05, 0.0004291626682970673, 0.9994231462478638, 0.00011536346573848277]"
BUCTUQ,2.0,2,"[0.00013325735926628113, 0.002797357039526105, 0.9968612194061279, 0.00020825733372475952]"
ASEBAD,2.0,2,"[3.316768868444342e-07, 4.575919228955172e-05, 0.9999444484710693, 9.41899179451866e-06]"
Zr6O6_ABDC_12,1.0,1,"[3.9039183320710436e-05, 0.9990747570991516, 0.0008382004452869296, 4.795531276613474e-05]"
NU-1000,2.0,2,"[0.0016819119919091463, 0.04735709726810455, 0.9007515907287598, 0.050209444016218185]"
BIQHIU,2.0,2,"[1.0744558949227212e-06, 3.445557376835495e-05, 0.9999499917030334, 1.4508640560961794e-05]"
IMIDZB10,3.0,3,"[0.0018477175617590547, 0.012070742435753345, 0.036366041749715805, 0.9497154951095581]"
POZKUL,2.0,2,"[1.7186023342219414e-06, 4.015752347186208e-05, 0.9999382495880127, 1.9904096916434355e-05]"
HOMRIL,2.0,2,"[9.58413579610351e-07, 7.920493953861296e-05, 0.9998888969421387, 3.093925261055119e-05]"
UNINUB,1.0,1,"[2.242221853521187e-06, 0.999869167804718, 0.0001265989412786439, 1.9965625597251346e-06]"
Zn_1-3-BDP,3.0,3,"[6.761183612979949e-05, 0.0007262267754413188, 0.05108301341533661, 0.9481231570243835]"
CUNFOH01,1.0,1,"[2.3704649720457383e-05, 0.997776985168457, 0.0021956004202365875, 3.853973339573713e-06]"
AWEDUC,2.0,2,"[7.898697731434368e-06, 0.00012833054643124342, 0.9997715353965759, 9.225460235029459e-05]"
QIFLIC,3.0,3,"[0.0006072184187360108, 0.004273012280464172, 0.02241748757660389, 0.972702145576477]"
IHOTAC,1.0,1,"[1.2784845239366405e-05, 0.9999106526374817, 7.640432886546478e-05, 2.1838305030996708e-07]"
GAYGIY,2.0,2,"[1.490064960307791e-06, 0.0001510909787612036, 0.9998253583908081, 2.2028192688594572e-05]"
Zn-MOF-74,1.0,1,"[0.009461978450417519, 0.9892171621322632, 0.0012897991109639406, 3.101079710177146e-05]"
Ni8_OH_4_H2O_2_L8_6,2.0,2,"[2.327931269974215e-06, 7.650742918485776e-05, 0.9998648762702942, 5.632143802358769e-05]"
AZAWAB,1.0,1,"[2.2202191757969558e-05, 0.9995814561843872, 0.00038691703230142593, 9.533283446216956e-06]"
LITHUR,1.0,1,"[0.0008391310693696141, 0.9946845173835754, 0.0044527421705424786, 2.358331585128326e-05]"
UVARIT,2.0,2,"[1.7896483768709004e-05, 0.0003369823389220983, 0.999535083770752, 0.00011003775580320507]"
VOPWII,2.0,2,"[0.0013648337917402387, 0.0018244832754135132, 0.9962705969810486, 0.0005400859517976642]"
HIQRAC,2.0,2,"[3.862323865178041e-07, 1.3044751540292054e-05, 0.9999842643737793, 2.3471384338336065e-06]"
MARPOL,1.0,1,"[3.219899008399807e-05, 0.9920632243156433, 0.007900657132267952, 3.920668859791476e-06]"
COWXES,1.0,1,"[0.0003377216635271907, 0.9886482357978821, 0.010590941645205021, 0.00042310531716793776]"
Ni8_OH_4_H2O_2_L10-CH3_2_6,2.0,2,"[1.2683543673119857e-06, 3.134048529318534e-05, 0.9999058246612549, 6.149374530650675e-05]"
EZIMIK,0.0,0,"[0.9999364614486694, 5.6626275181770325e-05, 5.333105946192518e-06, 1.5756154425616842e-06]"
PEWLOU,1.0,1,"[3.332562118885107e-05, 0.9998883008956909, 7.046400423860177e-05, 7.850574547774158e-06]"
Zn-DMOF-Cl2,0.0,0,"[0.9996588826179504, 0.0003236111660953611, 1.0699287486204412e-05, 6.7330224737816025e-06]"
BIRLAR,2.0,2,"[1.0620895409374498e-05, 0.00024622163618914783, 0.9996935129165649, 4.964215258951299e-05]"
YOYQEK,2.0,2,"[6.508482329081744e-05, 0.001305257435888052, 0.9983922839164734, 0.0002373168827034533]"
IFESOD,2.0,2,"[2.728340177782229e-06, 0.00018560118041932583, 0.9996533989906311, 0.00015834621444810182]"
VOFSEQ,1.0,1,"[3.491249663056806e-05, 0.9979565739631653, 0.00190979044418782, 9.874875104287639e-05]"
PEWKUZ,1.0,1,"[4.083381645614281e-05, 0.9996463656425476, 0.0002943508152384311, 1.8525943232816644e-05]"
Zn-DMOF-TM0_5,1.0,0,"[0.7287794947624207, 0.25886210799217224, 0.011375529691576958, 0.0009829142363741994]"
Zn3_BPDC_3_2-2-dimethyl-BPY,2.0,2,"[4.5463466449291445e-06, 8.831349987303838e-05, 0.9998708963394165, 3.624216333264485e-05]"
VOPCEK,2.0,2,"[0.00020372544531710446, 0.0006525512435473502, 0.9933103322982788, 0.00583346001803875]"
HEBJIJ,2.0,2,"[9.719748777570203e-05, 0.003738769330084324, 0.9958064556121826, 0.00035750886308960617]"
POZKOF,2.0,2,"[6.690999725833535e-06, 0.00040222780080512166, 0.9995806813240051, 1.0465540981385857e-05]"
mil-96,3.0,3,"[3.352593557792716e-05, 9.148186654783785e-05, 0.0013564506080001593, 0.9985185265541077]"
COWWUH,1.0,1,"[2.7641535780276172e-05, 0.9985103607177734, 0.0014445451088249683, 1.7522908819955774e-05]"
RUVMEB,2.0,2,"[0.00010349174408474937, 0.02439941093325615, 0.968385636806488, 0.007111537270247936]"
LOQLIN,1.0,1,"[0.015534033998847008, 0.9838597178459167, 0.0005407332209870219, 6.555258005391806e-05]"
CUNFOH,1.0,1,"[0.00016525934915989637, 0.9769216179847717, 0.022863157093524933, 4.9911024689208716e-05]"
YAHPON,2.0,2,"[9.677401067165192e-06, 0.00020947876328136772, 0.9994397163391113, 0.00034124994999729097]"
KEWZAP,2.0,2,"[1.8118607840733603e-06, 4.416418232722208e-05, 0.999905526638031, 4.859218461206183e-05]"
WABVOL,2.0,2,"[2.7168651286046952e-05, 0.00043183352681808174, 0.9994626641273499, 7.830658432794735e-05]"
OVICUS,2.0,2,"[8.188089122995734e-05, 0.0015601570485159755, 0.9980329275131226, 0.00032506926800124347]"
ALAMUW,0.0,0,"[0.9998236894607544, 0.00015843547589611262, 9.48820434132358e-06, 8.283695024147164e-06]"
SOYWUZ,3.0,3,"[1.9429284293437377e-05, 0.0004296614497434348, 0.0011672205291688442, 0.9983837604522705]"
MITSIS,1.0,1,"[0.0001861153868958354, 0.9980865716934204, 0.001701969187706709, 2.5286464733653702e-05]"
Zn3_BTP_2,3.0,3,"[0.0001578349620103836, 0.0007446273230016232, 0.006013053935021162, 0.9930843710899353]"
RUYVEO,3.0,3,"[5.6590699387015775e-05, 0.0018134834244847298, 0.004881697241216898, 0.9932481646537781]"
HEBJEF,2.0,2,"[6.643446340603987e-06, 0.00011421391536714509, 0.9997930526733398, 8.600657747592777e-05]"
UiO-67,2.0,2,"[0.001096703577786684, 0.0015505438204854727, 0.9952563643455505, 0.0020962776616215706]"
HUXHUF01,1.0,1,"[0.0002476902736816555, 0.9870374202728271, 0.01249786652624607, 0.00021691591246053576]"
HUFKOK,3.0,3,"[0.000593283271882683, 0.01103202160447836, 0.024463322013616562, 0.9639114141464233]"
AXOHEA,1.0,1,"[1.9056940800510347e-05, 0.9954130053520203, 0.004559931345283985, 8.081299711193424e-06]"
AVUHIJ,2.0,2,"[1.2485772913350957e-06, 4.1038110794033855e-05, 0.9998533129692078, 0.00010454413859406486]"
SANGUM,2.0,2,"[0.00010495271271793172, 0.0010161733953282237, 0.9976317882537842, 0.0012470869114622474]"
LUVXAB,2.0,2,"[5.066196422376379e-07, 3.9424248825525865e-05, 0.9999532699584961, 6.787849997635931e-06]"
ESARAT,1.0,1,"[0.0010399435414001346, 0.9981870651245117, 0.0007281664875335991, 4.48175887868274e-05]"
KUMGOQ,1.0,1,"[0.00035290734376758337, 0.9942634701728821, 0.005350284278392792, 3.334653956699185e-05]"
AVUKIM,2.0,2,"[3.314743707960588e-06, 6.489647057605907e-05, 0.9999160766601562, 1.5691561202402227e-05]"
UGOFUT,2.0,2,"[2.899715764215216e-05, 0.0008191006490960717, 0.997887134552002, 0.0012647882103919983]"
WAJHUM,0.0,0,"[0.9988364577293396, 0.0011004165280610323, 3.6055862437933683e-05, 2.7085399779025465e-05]"
EGIKUB01,3.0,3,"[3.812280556303449e-05, 0.0003380189009476453, 0.001574878697283566, 0.9980490803718567]"
JUMZUO01,3.0,3,"[0.00010879821638809517, 0.0012629351112991571, 0.033100418746471405, 0.9655278325080872]"
MOYPAS,1.0,1,"[9.191969184030313e-06, 0.9996523857116699, 0.00033461974817328155, 3.7998361221980304e-06]"
KIYJAF,2.0,2,"[3.640165687102126e-06, 5.070987026556395e-05, 0.9998323917388916, 0.00011321966303512454]"
VOCNOQ,1.0,1,"[0.009996390901505947, 0.4983741044998169, 0.4706895053386688, 0.020940015092492104]"
SNU-80,3.0,3,"[3.726182330865413e-05, 0.005996121559292078, 0.0061146956868469715, 0.9878518581390381]"
Pb2_p-PDA_PTPTP_2,3.0,3,"[0.00016610880265943706, 0.0006248351419344544, 0.09712096303701401, 0.9020881652832031]"
SENWIT,0.0,0,"[0.9992438554763794, 0.0006642634980380535, 4.515846012509428e-05, 4.673229705076665e-05]"
DUKYIT,2.0,2,"[3.6358737816044595e-06, 6.20309729129076e-05, 0.9997832179069519, 0.00015103552141226828]"
YUKMUO,2.0,2,"[0.003201147308573127, 0.022377964109182358, 0.9726455807685852, 0.0017753725405782461]"
HAJQUH,3.0,3,"[0.0001356058637611568, 0.0036789432633668184, 0.12987445294857025, 0.8663110136985779]"
Zn-DMOF-OH,0.0,0,"[0.9995133280754089, 0.0004474580055102706, 1.8335587810724974e-05, 2.091377245960757e-05]"
XEJJEC,2.0,2,"[1.766504101397004e-05, 0.0018966295756399632, 0.9975587725639343, 0.0005269245011731982]"
HIQKID,1.0,1,"[0.00025641583488322794, 0.9996435642242432, 9.891057561617345e-05, 1.0664980436558835e-06]"
ELUBEU,0.0,0,"[0.999943196773529, 5.631064414046705e-05, 4.310710721711075e-07, 9.86218253729021e-08]"
MAKGAJ,1.0,1,"[0.0032493413891643286, 0.9946669340133667, 0.001434963196516037, 0.0006487907958216965]"
PCN-56,2.0,2,"[5.7958346587838605e-05, 0.0009213538141921163, 0.9839797019958496, 0.015040996484458447]"
UiO-66,2.0,2,"[3.6916974295309046e-06, 6.598680920433253e-05, 0.999860405921936, 6.98906515026465e-05]"
RARYIT,1.0,1,"[0.00031450719689019024, 0.9960777163505554, 0.003406401490792632, 0.00020136100647505373]"
ESAROH,1.0,1,"[0.0011286170920357108, 0.9860496520996094, 0.012707949616014957, 0.00011381552030798048]"
RUVMAX,2.0,2,"[4.1296934796264395e-06, 0.0002549695782363415, 0.9997320175170898, 8.872786565916613e-06]"
FEFVES,1.0,1,"[4.6111752453725785e-05, 0.980025053024292, 0.019909419119358063, 1.9450622858130373e-05]"
NIZNOB,2.0,2,"[7.848475070204586e-05, 0.0006831195205450058, 0.9987612962722778, 0.00047718474525026977]"
Bio-MOF-13,2.0,2,"[0.009720356203615665, 0.009376801550388336, 0.9793421626091003, 0.0015607225941494107]"
GIYSUD,2.0,2,"[1.4288207239587791e-06, 6.669730646535754e-05, 0.9997895359992981, 0.00014237228606361896]"
DUKYAL,2.0,2,"[1.18132902571233e-06, 0.00011421991075621918, 0.9998800754547119, 4.472239652386634e-06]"
DEJCEB,2.0,2,"[5.593507376033813e-05, 0.0004094257310498506, 0.9994714856147766, 6.319249951047823e-05]"
UNABIV,1.0,1,"[2.0516248696367256e-05, 0.9987331628799438, 0.0012413621880114079, 4.980448920832714e-06]"
COWXIW,1.0,1,"[7.425204967148602e-05, 0.9944795966148376, 0.005390591453760862, 5.554013478104025e-05]"
Zn-MOF-508-TM,0.0,0,"[0.9556117057800293, 0.041567761451005936, 0.0024866140447556973, 0.00033391587203368545]"
UiO-66-Br2,2.0,2,"[8.494823759974679e-07, 2.6455823899595998e-05, 0.9998692274093628, 0.00010347249917685986]"
AVUHUV,2.0,2,"[3.7064960451971274e-06, 0.00011954195360885933, 0.9994512796401978, 0.0004255973908584565]"
UKIBIB,1.0,1,"[2.555576884333277e-06, 0.9999322891235352, 6.238694186322391e-05, 2.6982079361914657e-06]"
WUSGOI,2.0,2,"[0.00129443418700248, 0.002131363609805703, 0.9959039092063904, 0.0006702959071844816]"
XICYAL,1.0,1,"[0.017725996673107147, 0.9357306361198425, 0.04585874825716019, 0.000684646307490766]"
QARBUI,1.0,1,"[1.289751071453793e-05, 0.9997902512550354, 0.00019338067795615643, 3.4346830943832174e-06]"
GEFYUN,2.0,2,"[8.567909617340774e-07, 4.5647917431779206e-05, 0.9999263286590576, 2.7128340661874972e-05]"
XICXIS,1.0,1,"[6.080363527871668e-05, 0.9984812140464783, 0.0014477316290140152, 1.0178532647842076e-05]"
UiO-66-CO2H,2.0,2,"[3.637698227976216e-06, 0.00014010300219524652, 0.9997092485427856, 0.00014704414934385568]"
ELEROE,2.0,2,"[9.3027476395946e-05, 8.856374188326299e-05, 0.9993582367897034, 0.00046017326531000435]"
FEYDET,2.0,2,"[3.989925971836783e-06, 6.0093934735050425e-05, 0.9997187256813049, 0.000217222492210567]"
XUNJEW,3.0,3,"[0.00010741454752860591, 0.0038430660497397184, 0.008715701289474964, 0.9873338341712952]"
QOSYIH,2.0,2,"[3.525135980453342e-06, 0.00018876540707424283, 0.9997727274894714, 3.4912463888758793e-05]"
QOSYED,2.0,2,"[2.1142798232176574e-06, 0.00010627304436638951, 0.9998543858528137, 3.721029861480929e-05]"
GIZNOT,2.0,2,"[7.19682066119276e-06, 0.00016983387467917055, 0.9998034834861755, 1.9546687326510437e-05]"
YOYNUX,2.0,2,"[8.336051541846246e-05, 0.0003692113095894456, 0.9985541701316833, 0.0009932544780895114]"
PCN-222_Fe,3.0,3,"[7.046501559671015e-05, 0.0009270868613384664, 0.002617365214973688, 0.9963850975036621]"
HOWRES,3.0,3,"[6.228474376257509e-05, 0.0022278791293501854, 0.0007866493542678654, 0.9969232678413391]"
TIKXAN,2.0,2,"[7.734603286735364e-07, 9.994426363846287e-06, 0.9999123811721802, 7.691036444157362e-05]"
TILBOH,2.0,2,"[2.134719761670567e-05, 0.001110205426812172, 0.9988020658493042, 6.641155778197572e-05]"
KUMGIK,1.0,1,"[2.646013854246121e-05, 0.9987720251083374, 0.0011920969700440764, 9.448573109693825e-06]"
SANGIA,2.0,2,"[6.677889814454829e-07, 7.067283149808645e-05, 0.9999063611030579, 2.224748459411785e-05]"
UiO-66-OMe_2,2.0,2,"[6.770552863599733e-05, 0.0020411908626556396, 0.9962698221206665, 0.0016213206108659506]"
HACDUN,0.0,0,"[0.9992901682853699, 0.0006140733021311462, 2.102281723637134e-05, 7.484968955395743e-05]"
UGOCEA,3.0,3,"[0.00024801958352327347, 0.03733973205089569, 0.02682398073375225, 0.9355883002281189]"
SANGEW,2.0,2,"[2.3634772787772818e-06, 9.463971946388483e-05, 0.9998536109924316, 4.9333448259858415e-05]"
SIFVOU,3.0,3,"[0.0022873380221426487, 0.0578727163374424, 0.23900674283504486, 0.7008332014083862]"
JIZWAS,2.0,2,"[2.0262275484128622e-06, 0.0013079962227493525, 0.9986630082130432, 2.7022369977203198e-05]"
OHUMEL,3.0,3,"[6.587608368135989e-05, 0.0003150532429572195, 0.005743171088397503, 0.9938759207725525]"
JOFZOV,2.0,2,"[9.535806020721793e-05, 0.005894769448786974, 0.993802547454834, 0.00020726506772916764]"
VOPWOO,2.0,2,"[8.62666820466984e-06, 0.0002761704381555319, 0.9996090531349182, 0.00010621954425005242]"
ValZnCl,2.0,2,"[4.301251465221867e-06, 7.272476068465039e-05, 0.9998869299888611, 3.609611667343415e-05]"
Mg-MOF-74,1.0,1,"[0.0015445540193468332, 0.9979786276817322, 0.00047495984472334385, 1.852906052590697e-06]"
UNIPEN,1.0,1,"[0.00022751222422812134, 0.8471518754959106, 0.15191708505153656, 0.0007034959271550179]"
PAMHIW,1.0,1,"[8.556976536056027e-05, 0.9963542222976685, 0.0034951125271618366, 6.508786464110017e-05]"
LOQSEQ,1.0,1,"[0.0006415639654733241, 0.9957877993583679, 0.0032072679605334997, 0.0003634064632933587]"
Ni-MOF-74,1.0,1,"[0.038529109209775925, 0.9598432183265686, 0.001514278119429946, 0.00011340023047523573]"
YEGCUK,1.0,1,"[0.0001601527037564665, 0.9945567846298218, 0.00515736173838377, 0.00012566335499286652]"
DUKXIS,2.0,2,"[8.652259566588327e-06, 0.00034398611751385033, 0.9990376234054565, 0.000609716575127095]"
Zn-DMOF-DM0_5,0.0,0,"[0.9992479681968689, 0.0007293330854736269, 1.512683775217738e-05, 7.48949196349713e-06]"
XOFTIW,2.0,2,"[5.417043666966492e-06, 0.00019058422185480595, 0.9997851252555847, 1.895702735055238e-05]"
mil-53-cr,2.0,2,"[5.07148706674343e-06, 0.0006737089133821428, 0.9972237348556519, 0.002097515622153878]"
COMDOY,1.0,1,"[0.004420079756528139, 0.9954745173454285, 9.292409231420606e-05, 1.2512897228589281e-05]"
COYCAV,1.0,1,"[1.0141257916984614e-05, 0.9996785521507263, 0.0003098571614827961, 1.451675871066982e-06]"
MOF-841,2.0,2,"[7.900655873527285e-06, 0.00027200966724194586, 0.9996271133422852, 9.294340998167172e-05]"
FIVZIU,1.0,1,"[0.0006320311804302037, 0.9986166954040527, 0.0007123620016500354, 3.894881592714228e-05]"
SAXLOU,1.0,1,"[0.00017211775411851704, 0.9972062706947327, 0.002615736797451973, 5.876960585737834e-06]"
UKUBUY,2.0,2,"[4.483439261093736e-05, 0.0009932967368513346, 0.9987747073173523, 0.0001871005806606263]"
POHWIU,1.0,1,"[0.0011098644463345408, 0.9970763921737671, 0.001393178361468017, 0.0004205313161946833]"
TEBWII,2.0,2,"[1.9035189779970096e-06, 0.0002080217091133818, 0.9997269511222839, 6.316261715255678e-05]"
ERIGUH,2.0,2,"[1.3745266187470406e-06, 0.00018046922923531383, 0.9997819066047668, 3.624230157583952e-05]"
UBIPAY,2.0,2,"[4.04380301688434e-07, 1.9618250007624738e-05, 0.9999534487724304, 2.6582529244478792e-05]"
ASECUY,2.0,2,"[1.241170957655413e-05, 3.0202667403500527e-05, 0.9993759393692017, 0.0005814658361487091]"
CUNFIB,1.0,1,"[0.0005683256313204765, 0.9906389713287354, 0.008689774200320244, 0.0001030315543175675]"
YOYNOR,2.0,2,"[4.195646852167556e-06, 0.00013156476779840887, 0.9998086094856262, 5.568109918385744e-05]"
PIGXAF,1.0,1,"[9.074324225366581e-06, 0.9996497631072998, 0.0003355582884978503, 5.574573151534423e-06]"
VEMHIF,2.0,2,"[0.0002233250270364806, 0.010353622026741505, 0.9760854840278625, 0.013337484560906887]"
BOPWIO,1.0,1,"[0.00020598972332663834, 0.9992231130599976, 0.0004541868402156979, 0.00011678958253469318]"
RUWWOW01,2.0,2,"[1.8411299606668763e-05, 0.0007379105081781745, 0.9986351728439331, 0.0006085384520702064]"
KEWZET,2.0,2,"[1.1824286048067734e-05, 9.166639210889116e-05, 0.9995737671852112, 0.00032276203273795545]"
KINJUO,2.0,2,"[7.676253517274745e-06, 7.065363024594262e-05, 0.9998366832733154, 8.49555290187709e-05]"
PUWDEQ,2.0,2,"[7.670757440791931e-06, 9.240684448741376e-05, 0.9998247623443604, 7.52126143197529e-05]"
IYATEI,0.0,0,"[0.9992236495018005, 0.0007517952471971512, 1.6101254004752263e-05, 8.580834219173994e-06]"
XAPGED,2.0,2,"[2.5390988867002307e-06, 7.326552440645173e-05, 0.9997074007987976, 0.0002168484788853675]"
JALLEQ,1.0,1,"[2.632796167745255e-05, 0.9999047517776489, 6.870572542538866e-05, 2.2001653121606068e-07]"
EPOMUT,1.0,1,"[2.7047185540141072e-06, 0.999962329864502, 3.471740274108015e-05, 2.930901530362462e-07]"
KOMFUO,2.0,2,"[1.1945443247896037e-06, 4.262867150828242e-05, 0.9999475479125977, 8.652754331706092e-06]"
OVIDAZ,2.0,2,"[7.495608770113904e-06, 7.949491555336863e-05, 0.9998899698257446, 2.296124876011163e-05]"
mil-125-ti,1.0,1,"[1.2430199603841174e-05, 0.999902606010437, 8.343248919118196e-05, 1.5717614587629214e-06]"
BELYUO,0.0,0,"[0.9997981190681458, 0.00020094643696211278, 7.743784635749762e-07, 1.870938604042749e-07]"
VOPVUT,2.0,2,"[0.002822405193001032, 0.006063336972147226, 0.9904879331588745, 0.0006263437098823488]"
YOYZUJ,1.0,1,"[0.0008703300845809281, 0.9989354014396667, 0.00019291226635687053, 1.365855268886662e-06]"
AVIPEB,0.0,0,"[0.9999211430549622, 7.777319115120918e-05, 6.686933033961395e-07, 4.3152431317139417e-07]"
IZENOS,2.0,2,"[0.00014179234858602285, 0.00509703578427434, 0.9767377972602844, 0.018023351207375526]"
ROGRAH,1.0,1,"[0.0004904083907604218, 0.999453604221344, 5.2570954721886665e-05, 3.4016841254924657e-06]"
UMCM-1,0.0,0,"[0.9994277358055115, 0.0005553190130740404, 9.316388968727551e-06, 7.587495019834023e-06]"
UKUCAF,2.0,2,"[7.06944047124125e-05, 0.0012951374519616365, 0.998408854007721, 0.00022535667812917382]"
VASGII,3.0,3,"[0.0004231482744216919, 0.026876313611865044, 0.010026292875409126, 0.9626743197441101]"
VOPVIH,2.0,2,"[0.0003248731081839651, 0.0022672652266919613, 0.9972453117370605, 0.00016253642388619483]"
HIFHIP,2.0,2,"[3.5426285194262164e-07, 6.992680937401019e-06, 0.9999833703041077, 9.365759069623891e-06]"
ZASJAG,2.0,2,"[1.3724858263231e-06, 9.356729424325749e-05, 0.999884843826294, 2.014338861044962e-05]"
JUC-110,3.0,3,"[2.1815329091623425e-05, 0.0032655156683176756, 0.008543270640075207, 0.9881694316864014]"
GIYTAK,2.0,2,"[7.518787015214912e-07, 1.3503435184247792e-05, 0.9998089075088501, 0.0001768500660546124]"
PURNEX,2.0,2,"[2.6571387934382074e-06, 2.022392254730221e-05, 0.9999703764915466, 6.810115792177385e-06]"
MUNLUE,1.0,1,"[0.0003572447458282113, 0.9994638562202454, 0.00011243546759942546, 6.644368113484234e-05]"
CAU-10-NH2,2.0,2,"[4.919791990687372e-06, 0.00017708685481920838, 0.9988617897033691, 0.0009562239283695817]"
SCUTC-18,2.0,2,"[2.2120715584605932e-05, 0.00015826649905648082, 0.9995934367179871, 0.00022609569714404643]"
DEJCIF,2.0,2,"[0.0002640154561959207, 0.002352203940972686, 0.9968740940093994, 0.000509577221237123]"
CUSDIE,2.0,2,"[4.2546424083411694e-05, 0.0011336056049913168, 0.9982965588569641, 0.00052720244275406]"
SANHUN,2.0,2,"[1.1517898883539601e-06, 2.5503266442683525e-05, 0.9999586343765259, 1.4704633031215053e-05]"
OLUHAG,2.0,2,"[7.3930586950154975e-06, 0.00011146531323902309, 0.9996905326843262, 0.00019065274682361633]"
SONTUL,3.0,3,"[0.0027269122656434774, 0.10957371443510056, 0.08346635103225708, 0.8042330145835876]"
QIFLOI,3.0,3,"[0.0008131942013278604, 0.0006505826604552567, 0.0035938387736678123, 0.9949423670768738]"
HIFHAH,2.0,2,"[3.341791307320818e-05, 0.0010501259239390492, 0.9982969164848328, 0.0006194827146828175]"
PCMOF-5,3.0,3,"[2.8240097890375182e-05, 0.0012856844114139676, 0.03328637406229973, 0.9653997421264648]"
Ni_L13_2,2.0,2,"[2.1639891656377586e-06, 0.00012595947191584855, 0.9998403191566467, 3.1583640520693734e-05]"
LAZNUX,2.0,2,"[1.968604692592635e-06, 4.113277464057319e-05, 0.9999483823776245, 8.41940982354572e-06]"
HEBJOP,2.0,2,"[2.5998584533226676e-05, 0.0005726877716369927, 0.9991495013237, 0.00025189766893163323]"
FORQAF,2.0,2,"[1.833204578360892e-06, 7.070195715641603e-05, 0.9999211430549622, 6.467567800427787e-06]"
Cu2_TCMBT_BPP_mu3-OH,3.0,3,"[4.918542254017666e-05, 0.005389517173171043, 0.1032949909567833, 0.891266405582428]"
TAVQAJ,1.0,1,"[0.001812415779568255, 0.9979435801506042, 0.00023664746549911797, 7.377493147942005e-06]"
KINJOI,2.0,2,"[2.82308349142113e-07, 2.0563731595757417e-05, 0.9999750852584839, 4.139626071264502e-06]"
